因子1,因子2,因子3,因子4,因子5
-1.0575850941701666,-0.8373527499768845,0.26421424104159613,0.34435042000577293,0.44202205455350296
-1.0641940671075678,-0.8544245116231209,0.27902388037194353,0.3301662994086368,0.4257577993973205
-1.0380037815178154,-0.5827840455233853,0.03516132176339999,0.4368621556280903,0.4173992413251391
-1.0562082703862161,-0.710078542608187,0.15334407933320976,0.3870422703156692,0.4367300904078381
-1.0663153222699238,-0.760648838044312,0.20595728448323952,0.344452847629519,0.47390774494724874
-1.0605606764647368,-0.6758682350446547,0.12969276669468568,0.3880792117704677,0.45292543713286326
-1.0639498463900616,-0.6565001144371525,0.11796068289949643,0.35519981398705813,0.3317672104620745
-1.0852397189361245,-0.8148686218976813,0.26394672970217886,0.3041565688939002,0.4817228004216102
-1.0694715257160328,-0.6414661921465664,0.10529406483097707,0.39367528660535434,0.4356275659325135
-1.0739605029028398,-0.6523248174555335,0.12241990709855521,0.382404370136284,0.46695832152779426
-1.0750633120293402,-0.6295622370092371,0.11079067222486115,0.4134206941100407,0.4545012233513653
-1.0818700928073408,-0.6762086678652502,0.2614574059739737,0.4193953847084899,0.4452772079071859
-1.0828398316313257,-0.6785372243203994,0.37004823539299664,0.4726464834589998,0.39317919229176085
-1.0852397178083486,-0.6923236991080689,0.45597081445435395,0.5162841525945842,0.3394403328086202
-1.071123712971787,-0.567682401872101,0.4557192595937968,0.6081422305049055,0.28037042429690373
-1.0632135800232112,-0.49427234625445593,0.4396143005387056,0.6469754435879693,0.28222176577660235
-1.0539814527909823,-0.4026435841537084,0.33547539497455997,0.7040442508917416,0.2320515307675046
-1.0546053733171854,-0.41018447735687946,0.35012719725888386,0.7150046185550808,0.20521279354980707
-1.0487410395033703,-0.36790136767663484,0.3115479153231408,0.7320780486755424,0.1953372079987806
-1.024182156647857,-0.16665723585805983,0.12898254717588584,0.7759862538575232,0.18648145399890304
-1.0072065149519769,-0.031048349491514513,-0.009312193507213904,0.7496864994829242,0.18649899439214748
-1.0089643214876451,-0.06681809705974569,0.031150119088962334,0.6001966043810714,0.1816828215458439
-1.0009719740112049,-0.005485099867230526,-0.10161233244811327,0.545618674305179,0.16646983564657525
-0.9801675616227126,0.17593959684510463,-0.3730279731816961,0.5462126531168895,0.16259619391229768
-1.0127676153570426,-0.10069542570474191,-0.29207026956495563,0.44258985635767745,0.1740785748764097
-0.9702424348520113,0.2666544467700598,-0.6812092603879631,0.7488498706954717,0.17844858673707215
-0.9756915757485237,0.21197656091469513,-0.664504132676099,0.7900541551310735,0.19003262115421657
-1.0686280262089014,-0.6104288571456643,0.06721899852312412,0.5186027395041167,0.2462907974034238
-1.0670401879177271,-0.6029215725223825,0.05778026556634354,0.5592408730890891,0.27986147614107415
-1.0697458629628664,-0.6246300832148738,0.07326390432545479,0.5644886115394637,0.2944249648043175
-1.0759945727204827,-0.6741828106365692,0.11777584097375869,0.5276117706581576,0.28144276044347777
-1.0678486807847796,-0.595173284357726,0.04159537580823244,0.5863033703135188,0.26393423473492167
-1.0629879577419798,-0.5466003148966145,-0.0012015555406790527,0.6241540788233322,0.2833303447662617
-1.060443792989612,-0.5199200895445572,-0.02362727087051342,0.6462579173309673,0.32337684287984464
-1.0733226797650466,-0.6212466983008559,0.06915907568671627,0.6062686889578931,0.33268374745662943
-1.0708481434480805,-0.5819194249940285,0.0346055752522672,0.6019846217082108,0.3156057457671838
-1.0754482379269743,-0.6114997107091075,0.06368185930360776,0.5924787218800671,0.3366084518040465
-1.075926177369638,-0.6051561804575346,0.060023353414710254,0.5981729085114741,0.34534521915706773
-1.074746922052891,-0.5732433200114426,0.034275086631123636,0.5827037918825563,0.3577998725838025
-1.0979569668355535,-0.7606263344665246,0.2054592018758686,0.47939631500402163,0.3767206095581925
-1.1105602893372166,-0.8562589021976326,0.29377026839405984,0.4393613160415059,0.37209522558061203
-1.1084519804167672,-0.8173970009156206,0.2561590448202165,0.46005068480418254,0.3570858260265418
-1.0644619315261747,-0.4110900632045801,-0.12571487812511703,0.702091750899332,0.2818825311097888
-1.066003542396885,-0.41632265683711245,-0.11655034846287426,0.7178924138089372,0.29815297931209134
-1.093061313850026,-0.6382641570415118,0.09196286905746198,0.5985037566906029,0.3229797207461869
-1.0728446611556115,-0.44204764364994464,-0.08457285391105503,0.6711158936659973,0.3108703504293441
-1.0817827944417944,-0.5051807369779456,-0.027872815998950317,0.6534856000564354,0.31355119260641384
-1.1044387100257493,-0.6955483127664389,0.1525555135380912,0.5447723636986015,0.3640113921005816
-1.1033622753160712,-0.6655471330901043,0.12496074808472221,0.5611040499284803,0.3482875001549764
-1.1026842607250706,-0.6488155595192662,0.11127409559155649,0.5635665779396516,0.34741742524816066
-1.103216864427337,-0.6332516952951095,0.10302000039816281,0.5501886453328225,0.3380150282012316
