年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2015,6,30,21,0,0,12.09,11.66,79.98,78.64,2.511,2.928,327.2,NAN,3.902,3.343,32.43,374.7,370.8,-25.25,NAN,NAN,0.130 ,0.167 ,0.121 ,0.3
2015,6,30,21,30,0,11.75,11.35,84,83.5,1.596,1.955,340.2,NAN,0.581,0,46.42,372.5,368.4,-42.3,NAN,NAN,0.130 ,0.167 ,0.121 ,0
2015,6,30,22,0,0,11.16,10.92,87.3,86.3,2.291,2.493,338.4,NAN,0,0,57.99,367.5,363.3,-53.79,NAN,NAN,0.130 ,0.167 ,0.121 ,0
2015,6,30,22,30,0,10.72,10.79,87.6,85,3.177,3.544,332.9,NAN,0,0,77.71,367.3,363.1,-73.48,NAN,NAN,0.130 ,0.167 ,0.121 ,0
2015,6,30,23,0,0,10.51,10.78,86,83.3,4.519,4.957,335.4,NAN,0,0,80,367.2,363,-75.81,NAN,NAN,0.130 ,0.167 ,0.121 ,0
2015,6,30,23,30,0,10.61,10.76,83.4,81.3,4.813,5.43,328.9,NAN,0.002,0,91.1,368.4,364.2,-86.9,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,6,30,24,0,0,10.15,10.36,84,80.8,2.731,3.388,328.5,NAN,0,0,84.9,365.7,361.5,-80.7,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,0,30,0,8.9,9.98,88.7,79.18,1.939,2.608,320.8,NAN,0,0,87.3,362.5,358.3,-83,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,1,0,0,8.45,9.8,88.9,77.98,2.598,2.881,331.5,NAN,0,0,93.1,361.1,356.9,-88.9,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,1,30,0,7.372,9.01,93.3,80.4,1.106,1.624,339.3,NAN,0,0,92.8,355.8,351.6,-88.6,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,2,0,0,7.373,7.976,91,86.2,1.263,1.488,358.5,NAN,0,0.268,84.8,349.1,344.9,-80.3,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,2,30,0,7.337,8.28,89.7,83.2,1.52,1.945,339,NAN,0,0.31,73.58,350.8,346.6,-69.04,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,3,0,0,7.908,8.86,86.5,79.93,2.534,2.883,348.6,NAN,0,4.232,21.99,356.4,352.2,-13.53,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,3,30,0,8.93,9.31,79.43,75.97,2.771,3.015,331.8,NAN,0,2.807,21.16,361,357.2,-14.54,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,4,0,0,9.36,9.49,76.64,74.51,2.991,3.264,338.4,NAN,0.489,0.423,23.73,361.5,358.1,-19.92,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,4,30,0,9.13,9.25,78.09,75.89,3.664,3.916,337.5,NAN,7.176,3.823,45.59,360.9,357.6,-38.53,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,5,0,0,8.91,8.96,78.31,76.8,3.021,3.251,338.3,NAN,21.98,5.671,46.17,360,355.8,-36.27,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,5,30,0,8.3,8.42,83.5,80.5,2.41,2.743,309.1,NAN,32.41,12.71,29.5,358.7,354.5,-12.57,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,6,0,0,7.888,8.08,87.6,83.9,1.514,1.848,305.6,NAN,94,41.88,27.61,358.3,353.9,18.66,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,6,30,0,8.04,7.835,86.8,86.2,2.184,2.46,298.3,NAN,163.7,71.89,32.77,362.6,353.8,47.95,NAN,NAN,0.128 ,0.167 ,0.121 ,0
2015,7,1,7,0,0,8.1,7.885,86,86.1,1.929,1.896,273.2,NAN,207.6,91.6,28.47,366.8,354.1,75.78,NAN,NAN,0.128 ,0.167 ,0.121 ,0
2015,7,1,7,30,0,8.46,8.3,87,86.5,1.701,1.691,289.3,NAN,256.7,111.8,29.55,370.4,357.7,94.9,NAN,NAN,0.128 ,0.167 ,0.121 ,0
2015,7,1,8,0,0,9.27,8.86,87.8,87.6,1.449,1.566,347.3,NAN,372.6,163.9,26.85,378.4,360.8,154.7,NAN,NAN,0.128 ,0.167 ,0.121 ,0
2015,7,1,8,30,0,9.54,9.15,85.3,85.2,2.682,2.858,346,NAN,380.2,163.7,12.15,380.5,362.3,169.7,NAN,NAN,0.128 ,0.167 ,0.121 ,0.3
2015,7,1,9,0,0,8.96,8.63,92.6,92.2,3.125,3.368,336.7,NAN,368.1,157.1,3.541,375.7,359,170.2,NAN,NAN,0.128 ,0.167 ,0.121 ,0
2015,7,1,9,30,0,9.06,8.7,93.3,93.3,3.719,3.934,333.1,NAN,516.8,225.1,1.763,382.3,360.6,245.1,NAN,NAN,0.128 ,0.167 ,0.121 ,0.3
2015,7,1,10,0,0,9.22,8.86,93.9,94.3,3.001,3.137,339.9,NAN,422.6,181.8,0,377.7,361.6,197.9,NAN,NAN,0.128 ,0.167 ,0.121 ,0.6
2015,7,1,10,30,0,9.45,9.07,93.9,94.3,2.905,3.014,329.9,NAN,488.8,210.5,0,382,362.8,229.7,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,11,0,0,9.57,9.23,93.8,93.9,2.983,3.251,326.8,NAN,509.5,214.4,0,383.7,362.8,235.3,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,11,30,0,9.88,9.5,92.7,92.9,2.884,3.091,334.2,NAN,528.5,221.8,0,385.1,364.7,242.2,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,12,0,0,10.32,9.91,91.4,91.1,3.323,3.549,335.1,NAN,749.6,317.3,0.014,397,366.4,347.9,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,12,30,0,10.28,9.88,89.2,89.6,5.057,5.385,347.4,NAN,804,340,7.519,397.3,367.5,362.3,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,13,0,0,10.2,9.77,88.4,89.2,3.331,3.402,1.208,NAN,795,348,24.56,400.6,366.8,357.2,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,13,30,0,10.57,10.16,87.7,88.6,3.779,3.894,0.452,NAN,709.6,315,26.29,402.2,371,319.9,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,14,0,0,10.8,10.35,86.9,87.8,3.933,4.044,350.3,NAN,948,421,29.2,413.6,371.4,434,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,14,30,0,10.44,9.97,86.8,87.1,4.544,4.701,349.8,NAN,448.6,192.2,13.56,384.6,364.7,198.7,NAN,NAN,0.129 ,0.167 ,0.121 ,0.3
2015,7,1,15,0,0,10.78,10.26,89.7,90.4,1.632,1.856,6.023,NAN,515.8,236.3,5.29,393.3,368.4,255.8,NAN,NAN,0.129 ,0.167 ,0.121 ,0
2015,7,1,15,30,0,10.74,10.2,81.5,82.2,4.63,4.96,0.45,NAN,1181,515,44.41,420,369.2,521.4,NAN,NAN,0.129 ,0.166 ,0.121 ,0.3
2015,7,1,16,0,0,11.18,10.47,79.49,80.7,5.573,5.672,350.8,NAN,1008,443.7,37.44,418.1,372.7,451.7,NAN,NAN,0.129 ,0.166 ,0.121 ,0.3
2015,7,1,16,30,0,11.41,10.79,75.48,77.09,4.527,4.788,351.8,NAN,1151,492.1,72.33,426.7,376.8,469.7,NAN,NAN,0.129 ,0.166 ,0.121 ,0
2015,7,1,17,0,0,14.39,11.77,69.32,69.12,4.18,4.39,8.31,NAN,1041,437.9,85.9,429.1,384.5,396.6,NAN,NAN,0.129 ,0.166 ,0.121 ,0.3
2015,7,1,17,30,0,20.64,11.31,79.17,71.42,4.423,4.594,353.6,NAN,337.5,147.7,42.05,389.6,373.3,121.9,NAN,NAN,0.129 ,0.165 ,0.121 ,0
2015,7,1,18,0,0,15.01,10.79,79.48,76.23,4.252,4.625,21.19,NAN,503.4,212,44.92,392,368.9,190.2,NAN,NAN,0.129 ,0.166 ,0.120 ,0
2015,7,1,18,30,0,14.04,10.93,78.94,77.47,3.306,3.575,11.05,NAN,572,242.5,49.22,403.5,372.7,224.1,NAN,NAN,0.130 ,0.165 ,0.120 ,0
2015,7,1,19,0,0,15.01,10.9,78.89,76.16,3.181,3.475,20.69,NAN,131.4,57.74,29.43,377.4,370.8,34.88,NAN,NAN,0.130 ,0.165 ,0.120 ,0.3
2015,7,1,19,30,0,13.56,10.25,84.4,81.6,3,3.212,11.62,NAN,70.15,28.82,10.04,366,364.5,20.36,NAN,NAN,0.130 ,0.165 ,0.121 ,0
2015,7,1,20,0,0,10.39,9.75,85.6,84.2,3.254,3.454,358.6,NAN,87.1,37.2,13.8,365.4,362,26.82,NAN,NAN,0.130 ,0.165 ,0.121 ,0
2015,7,1,20,30,0,10.39,9.87,82.5,82,2.306,2.662,13.56,NAN,18.82,7.039,15,364.3,360.6,-4.204,NAN,NAN,0.130 ,0.165 ,0.121 ,0.3
2015,7,1,21,0,0,10.36,9.87,81,80.4,2.89,3.194,19.97,NAN,4.323,3.456,23.22,364.1,359.9,-15.53,NAN,NAN,0.130 ,0.165 ,0.121 ,0
2015,7,1,21,30,0,10.19,9.68,81.2,81.1,3.249,3.548,13.96,NAN,0.406,0.014,31.42,362.9,359.2,-27.64,NAN,NAN,0.130 ,0.165 ,0.121 ,0
2015,7,1,22,0,0,10,9.5,81.8,81.7,3.202,3.553,18.4,NAN,0,0,33.71,361.1,357.4,-30.1,NAN,NAN,0.130 ,0.165 ,0.121 ,0
2015,7,1,22,30,0,9.66,9.33,81.5,81.3,2.523,2.917,13.65,NAN,0,0,27.31,361.8,357.9,-23.43,NAN,NAN,0.129 ,0.165 ,0.121 ,0
2015,7,1,23,0,0,9.59,9.27,82,81.5,1.595,1.831,5.324,NAN,0,0.014,17.08,361.2,358,-13.84,NAN,NAN,0.129 ,0.165 ,0.121 ,0
2015,7,1,23,30,0,9.12,8.92,87.1,85.4,1.597,1.766,8.14,NAN,0.008,0,9.58,358.3,355.3,-6.588,NAN,NAN,0.129 ,0.165 ,0.121 ,0
2015,7,1,24,0,0,8.65,8.36,90.6,90.4,1.813,1.923,342.5,NAN,0.006,0,36.2,355.1,350.8,-31.98,NAN,NAN,0.129 ,0.165 ,0.121 ,0
2015,7,2,0,30,0,8.06,8.11,94,91.7,0.982,1.004,338.8,NAN,0,0,45.64,352.6,348.3,-41.42,NAN,NAN,0.129 ,0.165 ,0.121 ,0
2015,7,2,1,0,0,7.139,7.61,97.3,94.3,1.564,1.53,22.99,NAN,0,0,59.25,349.6,345.3,-55.02,NAN,NAN,0.129 ,0.166 ,0.121 ,0
2015,7,2,1,30,0,6.687,7.482,96.9,91.9,1.871,2.126,16.5,NAN,0,0,60.28,349.2,344.9,-56.05,NAN,NAN,0.129 ,0.166 ,0.121 ,0
2015,7,2,2,0,0,6.149,7.062,96.3,92.1,1.297,1.288,33.86,NAN,0,0,66.33,347,342.7,-62.1,NAN,NAN,0.129 ,0.166 ,0.121 ,0
2015,7,2,2,30,0,5.849,7.347,97.2,90.1,1.22,1.439,4.678,NAN,0,0,66.8,345.4,341.2,-62.56,NAN,NAN,0.129 ,0.166 ,0.121 ,0
2015,7,2,3,0,0,5.954,6.812,96.5,92.7,1.067,1.167,2.861,NAN,0,0,65.17,343.8,339.6,-60.94,NAN,NAN,0.129 ,0.166 ,0.121 ,0
2015,7,2,3,30,0,5.966,6.328,96.9,95.4,1.023,1.119,349.1,NAN,0,0,50.84,341.9,337.7,-46.61,NAN,NAN,0.128 ,0.166 ,0.121 ,0
2015,7,2,4,0,0,6.029,6.35,96,94.9,0.991,1.011,324.6,NAN,0.872,0,48.41,341.8,337.6,-44.18,NAN,NAN,0.128 ,0.166 ,0.121 ,0
2015,7,2,4,30,0,5.36,6.284,98.5,95.3,0.748,0.95,312.5,NAN,11.48,4.105,38.69,340.4,336.2,-30.36,NAN,NAN,0.128 ,0.166 ,0.121 ,0
2015,7,2,5,0,0,5.522,6.503,97.5,93,1.447,1.663,308.2,NAN,46.27,17.68,35.82,342.8,338.6,-13.91,NAN,NAN,0.128 ,0.166 ,0.121 ,0
2015,7,2,5,30,0,5.375,6.197,97.3,94.5,1.216,1.209,327.1,NAN,104.5,51.05,33.49,347.3,339.8,25.03,NAN,NAN,0.128 ,0.166 ,0.121 ,0
2015,7,2,6,0,0,5.706,6.312,95.9,94.2,0.825,1.038,302.9,NAN,194,93.6,37.62,357.6,344.9,68.63,NAN,NAN,0.128 ,0.166 ,0.121 ,0
2015,7,2,6,30,0,7.132,7.051,89.8,90.1,0.766,0.97,343.8,NAN,455.5,262.8,90.8,390.3,357.2,205.1,NAN,NAN,0.128 ,0.165 ,0.121 ,0
2015,7,2,7,0,0,9.31,8.81,82.6,84.5,0.658,0.701,25.75,NAN,616.3,343.4,119.1,408.9,375.1,258,NAN,NAN,0.128 ,0.165 ,0.121 ,0
2015,7,2,7,30,0,10.53,10.24,78.44,80.4,0.777,0.742,30.62,NAN,824,445.1,127.9,430.6,389.1,358.8,NAN,NAN,0.128 ,0.165 ,0.120 ,0
2015,7,2,8,0,0,11.72,10.85,74.91,77.33,1.943,1.969,357.1,NAN,1021,527,111.5,440.7,393.9,462.3,NAN,NAN,0.127 ,0.164 ,0.120 ,0
2015,7,2,8,30,0,12.92,10.78,74.11,74.86,2.595,2.739,4.63,NAN,1063,549.6,102.1,439.3,385.5,501.3,NAN,NAN,0.128 ,0.164 ,0.120 ,0
2015,7,2,9,0,0,19.84,12,72.82,68.56,2.516,2.498,37.67,NAN,1610,817,90.1,473.8,396.6,804,NAN,NAN,0.127 ,0.164 ,0.120 ,0
2015,7,2,9,30,0,14.65,11.86,64.66,64.46,3.013,3.309,42.2,NAN,858,403,45.07,427.2,386.2,398.9,NAN,NAN,0.128 ,0.163 ,0.120 ,0
2015,7,2,10,0,0,14.9,11.77,71.01,69.91,1.971,2.076,9.59,NAN,509.5,229.7,33.84,406.2,380.9,221.1,NAN,NAN,0.128 ,0.163 ,0.120 ,0
2015,7,2,10,30,0,14.77,12.06,69.07,68.67,1.758,1.886,3.773,NAN,530,240.7,33.68,408,383.7,231.3,NAN,NAN,0.128 ,0.163 ,0.120 ,0
2015,7,2,11,0,0,14.66,12.31,68.37,68.66,1.362,1.407,35.72,NAN,730.5,338.3,35.95,420.2,385.9,336.7,NAN,NAN,0.128 ,0.163 ,0.120 ,0
2015,7,2,11,30,0,16.21,13.04,62.77,62.71,1.8,1.726,100.8,NAN,1227,568.7,53.05,449.3,397.3,567.7,NAN,NAN,0.128 ,0.162 ,0.120 ,0
2015,7,2,12,0,0,25.23,13.63,69.87,61.13,1.808,1.817,38.1,NAN,1226,564,54.45,451.2,399.4,561.4,NAN,NAN,0.128 ,0.162 ,0.120 ,0
2015,7,2,12,30,0,28.31,14.39,69.07,58.13,1.725,1.723,317,NAN,1515,682.3,56.15,468.5,406.9,687.7,NAN,NAN,0.128 ,0.162 ,0.120 ,0
2015,7,2,13,0,0,25.24,14.29,65.95,57.63,2.309,2.384,19.18,NAN,809,368.1,46.17,435.6,401.2,356.3,NAN,NAN,0.128 ,0.161 ,0.120 ,0
2015,7,2,13,30,0,28.55,14.73,65.08,54.38,2.247,2.416,18.09,NAN,978,447,44.14,443.7,401.7,444.8,NAN,NAN,0.129 ,0.161 ,0.119 ,0
2015,7,2,14,0,0,25.26,14.94,61.41,53.58,2.557,2.661,355.7,NAN,1083,490.9,48.98,448.8,403.4,487.3,NAN,NAN,0.129 ,0.161 ,0.119 ,0
2015,7,2,14,30,0,22.87,15.3,56.68,51.6,2.795,2.937,352.8,NAN,1184,526.8,52.32,454.9,405.7,523.6,NAN,NAN,0.129 ,0.161 ,0.119 ,0
2015,7,2,15,0,0,16.55,15.67,49.54,51.19,1.903,1.956,347.7,NAN,870,384.7,50.6,445.3,409.5,369.9,NAN,NAN,0.129 ,0.160 ,0.119 ,0
2015,7,2,15,30,0,16.36,15.68,51.43,53.29,2.305,2.437,348.2,NAN,716.5,320.8,48.06,438.1,406.1,304.8,NAN,NAN,0.129 ,0.160 ,0.119 ,0
2015,7,2,16,0,0,16.02,15.42,53.01,54.79,2.927,3.048,342.6,NAN,641.2,290.3,42.33,431.9,401,278.9,NAN,NAN,0.129 ,0.160 ,0.119 ,0
2015,7,2,16,30,0,16.29,15.63,51.35,52.84,1.862,2.016,325.9,NAN,660.3,299.5,47.76,432.4,402.1,282.1,NAN,NAN,0.129 ,0.160 ,0.119 ,0
2015,7,2,17,0,0,17.04,16.16,48.16,50.2,1.702,1.708,345.6,NAN,1094,469.5,66.76,458.7,412.7,448.8,NAN,NAN,0.129 ,0.160 ,0.119 ,0
2015,7,2,17,30,0,18.04,16.2,50.94,51.31,1.162,1.125,50.82,NAN,648.6,258.2,84.1,436.8,410.7,200.1,NAN,NAN,0.129 ,0.160 ,0.119 ,0
2015,7,2,18,0,0,18.32,16.82,46.29,47.22,1.259,1.28,24.91,NAN,888,322.9,137,455.5,420.4,221,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,18,30,0,18.2,16.89,44.63,45.83,2.545,2.601,318.1,NAN,755.7,277.8,106.6,452.8,417.2,206.8,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,19,0,0,18.37,16.88,45.77,46.62,2.522,2.617,327.1,NAN,562.5,212,80.4,444.2,413.5,162.3,NAN,NAN,0.129 ,0.159 ,0.118 ,0
2015,7,2,19,30,0,18.69,16.61,49.07,48.59,2.589,2.698,334.8,NAN,253.9,104.6,50.19,420.7,406.8,68.35,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,20,0,0,18.2,16.47,50.35,49.39,2.242,2.388,330.2,NAN,150.6,51.54,76.14,416.1,401.7,-10.27,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,20,30,0,16.85,16.26,54.67,52,2.32,2.381,347.5,NAN,45.61,15.26,108.5,404.5,396.1,-84.8,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,21,0,0,14.4,14.99,66.88,60.72,1.657,1.735,344.7,NAN,9.72,1.495,99.9,387.5,384.9,-95.8,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,21,30,0,11.83,12.17,81.4,77.32,1.104,1.06,77.67,NAN,0.66,0,90.8,374.4,370.9,-87.2,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,22,0,0,11.03,11.66,85.6,77.91,0.741,0.947,37.19,NAN,0,0,84.6,368.4,364.2,-80.4,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,22,30,0,10.35,11.13,86.1,79.74,0.548,0.686,341,NAN,0,0,82.4,363.2,359,-78.12,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,23,0,0,9.98,10.45,85.3,82.6,0.892,0.986,23.09,NAN,0,0,79.27,361.9,357.7,-75.03,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,23,30,0,9.03,10.16,91,83.6,0.62,0.662,355,NAN,0,0,76.18,358.4,354.2,-71.94,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,2,24,0,0,7.991,9.41,94.9,87.7,0.833,0.664,25.62,NAN,0,0,76.18,354.6,350.4,-71.94,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,3,0,30,0,7.638,8.76,97,90.9,0.785,0.835,346.3,NAN,0,0,70.01,353.1,348.9,-65.78,NAN,NAN,0.129 ,0.159 ,0.119 ,0
2015,7,3,1,0,0,6.98,8.4,98.1,92.8,1.071,0.949,113.3,NAN,0,0,59.09,350.7,346.5,-54.86,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,1,30,0,6.694,8.28,99.5,93.2,0.588,0.582,43.1,NAN,0,0,44.44,351.1,346.8,-40.2,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,2,0,0,6.599,7.708,99.9,96.5,0.841,0.779,41.5,NAN,0,0,52.25,349.8,345.6,-48.02,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,2,30,0,7.033,7.732,98.7,96.5,1.157,1.14,28.06,NAN,0,0,57.92,349.8,345.6,-53.69,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,3,0,0,6.6,7.591,99.4,96.6,0.665,0.909,345.6,NAN,0,0,50.02,348.1,343.8,-45.79,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,3,30,0,6.153,7.197,100.3,98.1,0.6,0.602,329.5,NAN,0,0,40.09,346.7,342.5,-35.86,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,4,0,0,6.143,7.002,100.5,100.2,0.323,0.538,352.9,NAN,0.764,0.31,31.51,345.7,341.4,-26.97,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,4,30,0,5.988,6.875,100.5,100.5,0.579,0.516,354.6,NAN,9.77,3.936,24.86,345.7,341.5,-16.69,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,5,0,0,6.176,6.776,100.5,100.5,1.059,1.24,50.72,NAN,34.3,22.46,11.72,349.6,344.5,15.84,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,5,30,0,6.693,7.41,100.1,99.3,1.059,1.069,25.04,NAN,93.2,56.92,14.71,360.5,348.9,53.83,NAN,NAN,0.128 ,0.160 ,0.119 ,0
2015,7,3,6,0,0,7.513,8.78,96.1,91.2,0.249,0.204,7.015,NAN,284.1,173.8,47.77,385.1,357.9,153.1,NAN,NAN,0.127 ,0.160 ,0.119 ,0
2015,7,3,6,30,0,8.96,9.61,88.1,86,0.492,0.604,59.47,NAN,513.6,289.7,84.9,413.2,379.7,238.3,NAN,NAN,0.127 ,0.160 ,0.119 ,0
2015,7,3,7,0,0,9.76,9.36,86.9,90.8,1.025,1.079,138.4,NAN,612,337.1,110,419.5,386.4,260.2,NAN,NAN,0.127 ,0.160 ,0.119 ,0
2015,7,3,7,30,0,11.04,10.67,81.9,84.7,1.07,1.082,141.5,NAN,808,437.3,113.1,434,393.5,364.7,NAN,NAN,0.127 ,0.159 ,0.119 ,0
2015,7,3,8,0,0,13.91,12.31,76.35,77.93,1.324,1.316,152.8,NAN,988,522.7,117.6,449.8,402.2,452.7,NAN,NAN,0.127 ,0.159 ,0.118 ,0
2015,7,3,8,30,0,21.55,13.85,76.74,72.56,1.539,1.573,177.4,NAN,1163,599.3,120.1,463.2,409.6,532.8,NAN,NAN,0.127 ,0.158 ,0.119 ,0
2015,7,3,9,0,0,22.1,15.66,70.73,67.53,1.804,1.871,180.1,NAN,1342,676.3,122.9,478.3,418.1,613.6,NAN,NAN,0.127 ,0.158 ,0.118 ,0
2015,7,3,9,30,0,20.38,16.87,63.66,63.55,2.509,2.564,156.6,NAN,1515,749.5,120.1,489.9,421.8,697.6,NAN,NAN,0.127 ,0.158 ,0.118 ,0
2015,7,3,10,0,0,31.62,18.02,68.55,58.62,2.473,2.513,161.4,NAN,1655,816,107.5,505.7,428.9,785,NAN,NAN,0.127 ,0.158 ,0.118 ,0
2015,7,3,10,30,0,35.87,18.89,67.94,53.33,2.021,2.061,223.4,NAN,1362,646.5,93.7,491.1,431.5,612.4,NAN,NAN,0.128 ,0.157 ,0.118 ,0
2015,7,3,11,0,0,22.56,18.73,53.53,52.08,2.154,2.261,298.5,NAN,911,421.8,71.19,467.6,426.6,391.6,NAN,NAN,0.128 ,0.157 ,0.118 ,0
2015,7,3,11,30,0,22.41,19.24,49.66,49.83,2.436,2.488,217.4,NAN,2070,965,101,524.4,431.2,957,NAN,NAN,0.128 ,0.156 ,0.118 ,0
2015,7,3,12,0,0,21.91,20.05,44.63,45.65,1.948,1.983,3.249,NAN,1109,516.9,82.6,485.1,437.2,482.2,NAN,NAN,0.128 ,0.156 ,0.117 ,0
2015,7,3,12,30,0,21.03,20.31,40.31,42,2.236,2.254,16.14,NAN,1318,600.1,90.7,493.3,435,567.7,NAN,NAN,0.128 ,0.156 ,0.117 ,0
2015,7,3,13,0,0,21.16,20.44,40.21,41.9,1.592,1.583,98.7,NAN,1154,519.2,82.3,482.7,432.6,487,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,13,30,0,21.65,20.8,39.24,40.93,2.361,2.476,321.5,NAN,1321,583.5,106.9,490.6,436.8,530.4,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,14,0,0,22.29,21.38,36.45,38.12,2.405,2.485,358.7,NAN,1343,600.9,82.2,499.4,441.9,576.2,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,14,30,0,22.59,21.59,36.95,38.48,1.628,1.77,8.38,NAN,905,400.7,77.32,480.5,443.1,360.8,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,15,0,0,22.76,21.77,38.02,39.08,1.346,1.312,343.4,NAN,1117,490.3,73.08,491.4,444.3,464.3,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,15,30,0,22.52,21.46,40.25,40.38,2.243,2.389,13.94,NAN,369.6,151.2,54.03,451.4,437.8,110.7,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,16,0,0,20.73,19.66,50.71,51.76,3.534,3.702,16.51,NAN,428.9,181.7,42.22,439.7,419.8,159.4,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,16,30,0,18.3,17.47,69.8,66.5,2.28,2.507,282.1,NAN,796.6,339.6,41.52,441.2,404.5,334.7,NAN,NAN,0.129 ,0.155 ,0.116 ,0
2015,7,3,17,0,0,20.85,18.9,60.81,61.05,1.754,1.792,154.5,NAN,1131,459.8,89.4,474.9,428.1,417.2,NAN,NAN,0.129 ,0.155 ,0.116 ,0
2015,7,3,17,30,0,21.73,19.8,57.41,58.83,2.452,2.526,149,NAN,1028,407.3,111.2,476.8,434.9,338,NAN,NAN,0.129 ,0.155 ,0.117 ,0
2015,7,3,18,0,0,21,19.61,58.29,60.52,3.878,4.173,179.8,NAN,1001,390.9,105.2,478.5,433.7,330.5,NAN,NAN,0.130 ,0.154 ,0.116 ,0
2015,7,3,18,30,0,19.72,18.38,64.14,66.17,4.788,5.232,183,NAN,593,227.4,94.8,448.7,419.2,162.2,NAN,NAN,0.130 ,0.154 ,0.116 ,0
2015,7,3,19,0,0,18.78,17.37,69.55,71.75,3.483,3.818,181.2,NAN,514,170.1,105.2,443.9,412.4,96.3,NAN,NAN,0.129 ,0.154 ,0.116 ,0
2015,7,3,19,30,0,19.67,16.92,69.88,70.1,2.886,3.279,184.1,NAN,309.6,85.6,106.1,432.2,408.5,3.131,NAN,NAN,0.129 ,0.154 ,0.116 ,0
2015,7,3,20,0,0,19.03,16.49,73.01,72.77,1.875,2.29,165.4,NAN,153.2,40.4,101,417.6,403.9,-46.9,NAN,NAN,0.129 ,0.154 ,0.116 ,0
2015,7,3,20,30,0,19.74,16.3,78.01,73.31,2.099,2.34,159.5,NAN,48.39,18.7,85.9,407.7,397.5,-56.97,NAN,NAN,0.129 ,0.154 ,0.116 ,0
2015,7,3,21,0,0,18.82,15.9,80.1,76.24,2.691,3.05,109,NAN,9.09,6.064,38.37,395.7,392.5,-29.18,NAN,NAN,0.129 ,0.154 ,0.116 ,0
