年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2016,5,8,10,0,0,14.85,12.54,16.85,18.41,5.064,4.807,80.9,91.5,1513,753.3,122.6,441.6,393.6,678.7,3.205729,2.337572,0.134 ,0.316 ,0.160 ,0
2016,5,8,10,30,0,15.68,13.24,14.8,17.19,4.308,4.182,79.17,91.5,1804,894,130.9,458,401.5,820,3.600401,2.47062,0.134 ,0.316 ,0.159 ,0
2016,5,8,11,0,0,15.98,13.7,13.92,16.41,3.952,4.166,44.4,91.5,1955,920,135.9,461.5,404.4,841,4.129405,2.656142,0.134 ,0.315 ,0.160 ,0
2016,5,8,11,30,0,16.58,13.88,12.87,17.18,4.33,4.386,74.3,91.4,2056,924,133.4,463,409.5,845,4.7506,2.921452,0.134 ,0.315 ,0.160 ,0
2016,5,8,12,0,0,16.96,14.42,13.28,16.83,4.101,3.813,73.88,91.5,2105,1002,126.4,474.1,416.6,933,5.40906,3.25138,0.135 ,0.314 ,0.160 ,0
2016,5,8,12,30,0,16.74,14.44,13.33,17.27,4.256,4.275,26.47,91.4,1707,666,116.7,445.7,405.4,589.5,6.084026,3.623213,0.135 ,0.314 ,0.160 ,0
2016,5,8,13,0,0,17.03,14.71,14.16,16.17,4.099,4.291,43.03,91.4,1573,591.8,121.1,440.5,403.9,507.2,6.685814,4.032209,0.135 ,0.314 ,0.160 ,0
2016,5,8,13,30,0,18.02,15.15,12.61,14.99,3.807,3.918,33.83,91.4,2184,762.2,126.1,455.2,410.6,680.7,7.139903,4.427634,0.136 ,0.314 ,0.160 ,0
2016,5,8,14,0,0,17.66,15.28,12.46,14.39,4.176,4.167,26.06,91.4,1385,658.6,129.2,449.4,409.1,569.6,7.705153,4.805905,0.136 ,0.314 ,0.160 ,0
2016,5,8,14,30,0,18.06,15.8,11.29,12.67,3.843,3.938,13.09,91.4,1914,797,137.1,463.5,414,709.3,8.165533,5.192228,0.137 ,0.314 ,0.160 ,0
2016,5,8,15,0,0,17.89,15.6,10.34,13.23,4.687,4.884,336.8,91.4,1509,522.2,128.4,442.9,407.9,428.7,8.541454,5.554708,0.137 ,0.314 ,0.160 ,0
2016,5,8,15,30,0,17.73,15.85,11.33,13.02,3.111,3.237,329,91.4,937,630.4,131.2,450.5,406,543.7,8.847061,5.884679,0.137 ,0.314 ,0.160 ,0
2016,5,8,16,0,0,18.47,16.33,10.54,11.93,3.693,3.823,358.3,91.4,1489,657.4,150.9,459,412.8,552.7,8.927063,6.165194,0.137 ,0.313 ,0.160 ,0
2016,5,8,16,30,0,18.68,16.31,9.5,10.97,4.521,4.704,358.1,91.4,1253,518.8,150.8,448,411.7,404.3,8.978071,6.369436,0.137 ,0.313 ,0.160 ,0
2016,5,8,17,0,0,18.14,15.44,9.81,12.59,4.421,4.539,346.5,91.4,829,126.7,128.8,405,393.8,9.19,8.950688,6.524475,0.137 ,0.313 ,0.160 ,0
2016,5,8,17,30,0,16.18,15.34,11.31,13.16,3.215,3.357,331.9,91.4,346.6,129.5,135.7,402.7,389.8,6.656,8.829591,6.627506,0.137 ,0.313 ,0.160 ,0
2016,5,8,18,0,0,15.86,15.58,11.85,13.5,3.822,3.961,335.2,91.5,283.1,147.2,142.7,410,394,20.45,8.657023,6.674399,0.137 ,0.313 ,0.160 ,0
2016,5,8,18,30,0,15.48,15.71,12.72,13.17,2.894,3.065,348.6,91.5,264.4,136.8,149.3,418.1,395.2,10.44,8.45225,6.680454,0.137 ,0.312 ,0.161 ,0
2016,5,8,19,0,0,15.71,15.68,12.35,13.12,3.304,3.513,336.3,91.5,205,79.08,151.9,415.4,397,-54.49,8.223052,6.650163,0.137 ,0.312 ,0.161 ,0
2016,5,8,19,30,0,14.6,15.21,13.39,13.54,3.825,4.041,333.3,91.5,96.7,31.55,143.8,402.6,390.3,-99.9,7.971338,6.58674,0.137 ,0.312 ,0.162 ,0
2016,5,8,20,0,0,12.01,14.69,18.59,14.28,3.123,3.186,358.8,91.6,36.68,6.529,135.5,387.8,382.1,-123.3,7.70296,6.499512,0.137 ,0.312 ,0.163 ,0
2016,5,8,20,30,0,8.4,14.44,25.47,14.69,2.576,2.683,2.002,91.6,4.014,0,131.1,382.6,378.4,-126.9,7.421767,6.387278,0.136 ,0.312 ,0.163 ,0
2016,5,8,21,0,0,4.641,12.14,35.73,17.48,0.938,1.206,29.04,91.7,0.047,0,123.3,369.5,367.2,-120.9,7.119141,6.25316,0.137 ,0.312 ,0.163 ,0
2016,5,8,21,30,0,2.368,11.01,41.34,18.72,0.76,0.652,4.789,91.7,0,0,114.4,360.4,356.2,-110.2,6.802493,6.098587,0.136 ,0.311 ,0.164 ,0
2016,5,8,22,0,0,0.87,11.08,44.73,18.71,0.741,0.814,348,91.7,0,0,113.2,359.1,354.9,-109,6.486423,5.925893,0.136 ,0.311 ,0.164 ,0
2016,5,8,22,30,0,-0.69,10.05,51.62,19.91,0.957,0.842,5.466,91.8,0,0,108.7,353,348.7,-104.5,6.181724,5.744391,0.136 ,0.310 ,0.164 ,0
2016,5,8,23,0,0,-1.653,9.38,54.36,20.94,1.127,1.127,81.3,91.8,0,0,109.5,350.8,346.6,-105.3,5.882374,5.554937,0.136 ,0.310 ,0.165 ,0
2016,5,8,23,30,0,-2.136,8.7,57.78,22.01,1.519,1.74,26.62,91.8,0,0,110.2,351.5,347.9,-106.6,5.591662,5.361857,0.136 ,0.310 ,0.165 ,0
2016,5,8,24,0,0,-2.718,7.945,61.53,22.79,0.99,0.828,300.9,91.8,0.001,0,105.7,345.8,341.7,-101.5,5.315783,5.167651,0.136 ,0.310 ,0.165 ,0
2016,5,9,0,30,0,-3.187,6.961,63.37,24.57,0.681,0.6,12.29,91.8,0.002,0,99.7,339.5,335.3,-95.5,5.051742,4.973652,0.135 ,0.310 ,0.165 ,0
2016,5,9,1,0,0,-3.406,6.942,60.71,24.09,0.803,0.72,6.976,91.8,0,0,97.3,336.5,332.3,-93.1,4.795297,4.778184,0.135 ,0.309 ,0.165 ,0
2016,5,9,1,30,0,-3.434,6.076,59.37,25.91,0.78,0.768,59.6,91.8,0,0,98.4,334.6,330.4,-94.1,4.550364,4.586694,0.135 ,0.309 ,0.166 ,0
2016,5,9,2,0,0,-4.191,5.66,65.73,26.88,0.837,0.92,40.04,91.8,0.001,0,100,334.4,330.2,-95.7,4.320316,4.39878,0.135 ,0.309 ,0.166 ,0
2016,5,9,2,30,0,-4.79,5.271,69.58,27,0.872,0.955,343.8,91.8,0.001,0,96.7,333.1,328.8,-92.4,4.09834,4.216365,0.135 ,0.308 ,0.166 ,0
2016,5,9,3,0,0,-4.683,4.327,64.18,29.13,0.953,0.709,96.4,91.9,0,0,92.3,328,323.8,-88,3.884707,4.038833,0.135 ,0.308 ,0.166 ,0
2016,5,9,3,30,0,-5.07,4.052,67.56,29.83,0.231,0.585,44.6,91.9,0,0,90.4,325.2,321,-86.1,3.679453,3.864531,0.134 ,0.308 ,0.166 ,0
2016,5,9,4,0,0,-5.705,3.26,71.12,31.79,0.358,0.556,66.35,91.9,0,0,86.9,321.9,317.6,-82.7,3.478484,3.688946,0.134 ,0.307 ,0.166 ,0
2016,5,9,4,30,0,-6.212,2.82,74.31,32.55,0.312,0.315,29.05,91.9,0.19,0,84.7,318.4,314.2,-80.4,3.29175,3.521244,0.134 ,0.306 ,0.166 ,0
2016,5,9,5,0,0,-6.241,2.679,73.56,33.12,0.375,0.301,32.53,91.9,6.59,4.756,83.6,316.7,312.5,-74.65,3.107632,3.363032,0.134 ,0.306 ,0.166 ,0
2016,5,9,5,30,0,-6.525,2.955,77.59,33.01,0.441,0.289,350.1,91.9,37.44,27.88,85.4,322.6,314.2,-49.18,2.933719,3.202864,0.134 ,0.305 ,0.166 ,0
2016,5,9,6,0,0,-5.72,3.823,73.93,31.38,0.564,0.301,23.69,91.9,114.8,110.3,96.9,344.9,324.7,33.54,2.772288,3.048953,0.134 ,0.305 ,0.166 ,0
2016,5,9,6,30,0,-3.315,4.937,64.44,31.77,0.147,0.298,39.72,91.9,195.8,177.4,109.6,358.5,338.1,88.1,2.62996,2.900464,0.133 ,0.305 ,0.166 ,0
2016,5,9,7,0,0,-1.002,5.385,56.13,31.97,0.337,0.514,40.83,92,304.9,264.9,119.6,372.5,350.3,167.6,2.514801,2.764864,0.133 ,0.304 ,0.166 ,0
2016,5,9,7,30,0,1.768,7.102,46.72,31.4,0.45,0.558,31.17,91.9,496.7,354.1,129.5,389.7,361.8,252.4,2.42601,2.639027,0.133 ,0.304 ,0.166 ,0
2016,5,9,8,0,0,5.039,7.753,37.06,34.69,1.109,1.141,142.5,91.9,778.3,454,136.2,404.1,372.5,349.4,2.37064,2.530412,0.133 ,0.303 ,0.166 ,0
2016,5,9,8,30,0,8.57,9.01,31.72,33.57,1.567,1.617,157.3,91.9,1041,554.4,138.9,415,378,452.5,2.371575,2.44323,0.133 ,0.303 ,0.166 ,0
2016,5,9,9,0,0,11.39,10.55,28.07,31.29,2.318,2.384,153.7,91.9,1250,645.4,140.6,429.2,384.9,549,2.448357,2.385244,0.133 ,0.302 ,0.166 ,0
2016,5,9,9,30,0,13.24,12.33,25.1,27.67,2.076,2.016,116.1,91.9,1449,724.7,144.5,441.7,392.9,629,2.619358,2.365809,0.133 ,0.302 ,0.165 ,0
2016,5,9,10,0,0,15.24,14.35,21.5,22.33,3.472,3.542,176.2,91.9,1621,794.3,148.1,458.1,403.9,700.5,2.857983,2.395891,0.133 ,0.301 ,0.165 ,0
2016,5,9,10,30,0,16.95,15.63,18.79,18.77,4.052,4.348,176.9,91.9,1758,848,148.1,467.9,414.1,753.3,3.267419,2.48129,0.133 ,0.301 ,0.165 ,0
2016,5,9,11,0,0,17.97,16.33,15.27,14.62,3.282,3.476,260.9,91.8,1909,913,148.6,475,420.2,819,3.833493,2.635648,0.134 ,0.301 ,0.165 ,0
2016,5,9,11,30,0,17.86,16.57,12.41,14.02,4.544,4.769,201,91.8,1318,914,146.2,478.6,424.3,822,4.478186,2.884827,0.134 ,0.300 ,0.165 ,0
2016,5,9,12,0,0,19.26,17.44,10.89,13.32,3.557,3.856,189.5,91.8,2043,906,139.7,483.8,430.7,820,5.042778,3.198244,0.134 ,0.300 ,0.165 ,0
2016,5,9,12,30,0,18.42,17.36,11.71,13.55,4.431,4.744,193.5,91.7,1328,980,148.3,487.1,431.8,887,5.640058,3.52847,0.134 ,0.299 ,0.165 ,0
2016,5,9,13,0,0,18.58,17.22,11.29,12.78,3.506,3.691,199.4,91.7,1348,632.7,145.8,458.5,421.3,524.2,6.135106,3.880563,0.135 ,0.301 ,0.164 ,0
2016,5,9,13,30,0,19.9,17.74,10.81,12.73,4.265,4.591,152.1,91.6,2064,755.9,141.4,472,425.6,660.9,6.528034,4.217268,0.135 ,0.301 ,0.165 ,0
2016,5,9,14,0,0,19.64,18.26,9.8,12.02,4.98,5.23,192.3,91.6,1578,890,147.1,487.9,433.6,797.6,7.049941,4.536198,0.135 ,0.301 ,0.165 ,0
2016,5,9,14,30,0,19.58,17.52,11.19,13.21,5.241,5.515,173.4,91.6,1201,378.5,128,438,411.6,276.9,7.54625,4.884925,0.136 ,0.301 ,0.165 ,0
2016,5,9,15,0,0,19.71,17.82,10.88,13.19,5.15,5.44,194.1,91.6,1263,509,111.2,451.9,417.2,432.5,7.907315,5.224154,0.136 ,0.300 ,0.165 ,0
2016,5,9,15,30,0,20.26,18.09,11.08,13.52,5.507,5.984,200.6,91.5,1614,542.8,111.5,457.3,418.8,469.8,8.163337,5.530493,0.137 ,0.299 ,0.166 ,0
2016,5,9,16,0,0,19.71,17.98,10.95,13.49,3.831,4.224,215.5,91.5,1103,342.4,125.2,439.1,412.7,243.6,8.254474,5.779094,0.137 ,0.300 ,0.166 ,0
2016,5,9,16,30,0,20.31,18.3,10.53,13.23,4.657,5.023,219.7,91.5,1175,371.3,136.6,443.1,413.3,264.6,8.31148,5.971727,0.137 ,0.300 ,0.167 ,0
2016,5,9,17,0,0,19.87,18.08,10.87,13.27,6.08,6.614,212.2,91.5,778.5,263,142.6,433.4,410.3,143.6,8.318554,6.118218,0.137 ,0.300 ,0.167 ,0
2016,5,9,17,30,0,19.28,18.17,10.92,12.95,5.354,5.918,218.8,91.5,664.9,267,146.8,437.4,411.3,146.3,8.261683,6.225679,0.138 ,0.300 ,0.167 ,0
2016,5,9,18,0,0,18.65,18.03,11.53,13.14,5.354,5.883,204.7,91.5,382.4,240.5,150.2,441.5,410.6,121.1,8.201998,6.29627,0.138 ,0.300 ,0.168 ,0
2016,5,9,18,30,0,18.73,18.07,11.66,13.19,4.757,5.244,211.6,91.5,356.6,146.9,150.9,434,409.7,20.19,8.087646,6.337497,0.138 ,0.300 ,0.168 ,0
2016,5,9,19,0,0,17.85,17.7,12.89,14.18,4.855,5.311,210.5,91.5,190.2,79.83,148.1,424,405.5,-49.7,7.938422,6.350259,0.138 ,0.301 ,0.168 ,0
2016,5,9,19,30,0,16.63,17.28,14.1,14.5,4.228,4.616,207.6,91.5,84.9,28.43,143.9,408.4,399.9,-107,7.74625,6.331669,0.138 ,0.301 ,0.168 ,0
2016,5,9,20,0,0,14.11,16.76,17.34,15.03,4.08,4.483,208.2,91.5,28.72,4.456,136.8,397.7,394.2,-128.8,7.515621,6.27905,0.138 ,0.300 ,0.169 ,0
2016,5,9,20,30,0,10.11,16.08,25.64,15.71,2.601,2.847,203.7,91.5,3.807,0,131,390.6,388.2,-128.6,7.257878,6.198787,0.137 ,0.301 ,0.169 ,0
2016,5,9,21,0,0,7.019,15.32,32,16.87,2.034,2.19,188,91.6,0.054,0,124.9,385.7,382.1,-121.3,6.979164,6.088814,0.137 ,0.300 ,0.168 ,0
2016,5,9,21,30,0,4.2,14.58,40.97,18,2.109,2.396,177.2,91.6,0,0,122.7,380.7,377.8,-119.8,6.695582,5.957812,0.137 ,0.300 ,0.169 ,0
2016,5,9,22,0,0,2.683,14.15,44.77,19.07,2.19,2.526,181.8,91.6,0,0,121.8,376.4,375.5,-120.9,6.404906,5.808538,0.137 ,0.300 ,0.169 ,0
2016,5,9,22,30,0,1.688,13.61,47.72,20.23,2.159,2.479,179.2,91.6,0,0,122.2,376.5,373.3,-118.9,6.121457,5.646974,0.137 ,0.300 ,0.169 ,0
2016,5,9,23,0,0,0.472,13.49,53.35,20.75,2.303,2.648,177.5,91.6,0,0,122.7,375.5,371.9,-119,5.849183,5.477874,0.137 ,0.300 ,0.169 ,0
2016,5,9,23,30,0,0.061,13.13,54.04,21.3,1.274,1.878,192,91.6,0,0,121.9,373.4,369.7,-118.1,5.584348,5.306993,0.136 ,0.301 ,0.169 ,0
2016,5,9,24,0,0,-0.965,12.57,59.52,21.97,0.881,1.248,175.3,91.5,0,0,115.2,367.9,363.7,-111,5.327834,5.130905,0.136 ,0.300 ,0.168 ,0
2016,5,10,0,30,0,-1.87,11.99,65.35,22.82,0.738,1.192,204.5,91.5,0.001,0,111.8,365.1,360.9,-107.6,5.079686,4.952956,0.136 ,0.300 ,0.168 ,0
2016,5,10,1,0,0,-2.362,11.45,67.62,23.56,0.76,1.087,222.6,91.5,0,0,112,362.7,358.6,-108,4.840817,4.777237,0.136 ,0.299 ,0.168 ,0
2016,5,10,1,30,0,-2.346,11.28,66.06,23.58,0.83,1.019,207,91.5,0,0,106.6,358.3,354,-102.4,4.613149,4.604362,0.136 ,0.299 ,0.168 ,0
2016,5,10,2,0,0,-3.007,11.1,71.88,23.71,1.572,2.376,199.7,91.5,0,0,113.3,362.1,357.9,-109.1,4.393464,4.430396,0.136 ,0.299 ,0.168 ,0
2016,5,10,2,30,0,-3.098,10.44,69.1,24.67,2.088,2.626,203,91.5,0.001,0,109.7,360.9,358,-106.9,4.183313,4.261716,0.135 ,0.299 ,0.168 ,0
2016,5,10,3,0,0,-3.262,10,69.83,25.09,1.417,2.103,201.7,91.4,0.004,0,109.9,359.3,355.1,-105.8,3.977536,4.09147,0.135 ,0.299 ,0.167 ,0
2016,5,10,3,30,0,-3.515,9.77,71.24,25.33,1.803,2.439,201.8,91.4,0.003,0,106,357.6,353.8,-102.1,3.784637,3.927408,0.135 ,0.298 ,0.167 ,0
2016,5,10,4,0,0,-3.806,9.47,73.4,25.88,2.738,3.26,192.5,91.4,0.01,0,98.9,357.9,354.3,-95.3,3.603345,3.771549,0.135 ,0.298 ,0.167 ,0
2016,5,10,4,30,0,-3.411,9.75,71.84,25.22,2.079,2.598,187.3,91.4,0.256,0,90.8,358,355.8,-88.6,3.429056,3.615066,0.134 ,0.298 ,0.167 ,0
2016,5,10,5,0,0,-2.893,9.7,68.86,25.3,1.429,1.629,202.8,91.4,7.47,5.234,72.33,358.1,354.4,-63.45,3.282727,3.468113,0.135 ,0.297 ,0.167 ,0
2016,5,10,5,30,0,-2.781,9.44,74.58,25.7,1.985,2.243,197.4,91.4,35.19,22.74,58.98,360.9,356.7,-32.01,3.150173,3.330253,0.134 ,0.297 ,0.167 ,0
2016,5,10,6,0,0,-1.74,9.97,74.14,24.61,2.045,2.465,185.5,91.3,96.7,58.29,62.76,366.9,359.6,2.864,3.050375,3.205812,0.134 ,0.297 ,0.166 ,0
2016,5,10,6,30,0,0.203,10.11,69,24.46,1.281,1.429,213.9,91.3,179.9,112.9,90,375.5,363.2,35.24,2.989829,3.091128,0.134 ,0.297 ,0.166 ,0
2016,5,10,7,0,0,2.148,10.39,65.4,24.29,1.609,1.782,212.6,91.3,262.3,176.1,109.5,385.1,368.5,83.3,2.960235,2.995879,0.134 ,0.297 ,0.166 ,0
2016,5,10,7,30,0,6.526,11.13,46.86,23.94,2.3,2.645,183.9,91.2,649.1,461.2,98.1,416.6,380.7,399,2.948895,2.920225,0.134 ,0.296 ,0.166 ,0
2016,5,10,8,0,0,11.53,12.02,25.19,23.62,3.38,3.758,180.2,91.2,588.3,301.6,94.6,404.8,380.4,231.4,3.017033,2.869689,0.134 ,0.296 ,0.166 ,0
2016,5,10,8,30,0,13.86,13.29,19.71,21.09,4.731,5.004,175.9,91.2,1003,508,124,429.7,389.2,424.5,3.17582,2.852561,0.134 ,0.296 ,0.165 ,0
2016,5,10,9,0,0,15.65,14.68,17.16,18.78,7.125,7.581,172.7,91.2,935,698.3,127.2,453.2,399.8,624.5,3.351734,2.870386,0.134 ,0.296 ,0.166 ,0
2016,5,10,9,30,0,17.47,15.96,14.61,16.93,7.006,7.45,179.9,91.1,1466,740.3,128.9,463.5,412.3,662.5,3.566578,2.925945,0.134 ,0.295 ,0.165 ,0
2016,5,10,10,0,0,18.72,16.88,13.65,16.11,7.881,8.48,188.8,91.1,1325,597.8,117.9,453.6,413.6,519.9,3.830601,3.00596,0.134 ,0.295 ,0.165 ,0
2016,5,10,10,30,0,18.8,17.43,13.72,15.98,7.535,8.22,200,91,1032,579.1,116.7,452.8,414.8,500.3,4.188646,3.125934,0.134 ,0.295 ,0.165 ,0
2016,5,10,11,0,0,19.64,17.88,13.17,15.65,9.16,10.05,191.4,91,1174,448,100.4,447.6,416.2,378.9,4.558544,3.293156,0.134 ,0.295 ,0.165 ,0
2016,5,10,11,30,0,19.74,18.51,13.17,15.56,8.55,9.31,190.2,91,1289,662.3,96.6,466.5,425.6,606.5,4.92126,3.484631,0.134 ,0.294 ,0.165 ,0
2016,5,10,12,0,0,20.86,19.03,12.66,15.05,9.69,10.51,196.8,90.9,1325,593.2,100.8,463.6,426.1,530,5.279881,3.692949,0.135 ,0.294 ,0.164 ,0
2016,5,10,12,30,0,21.82,19.74,11.82,14.25,10.96,11.83,198.8,90.9,1426,643.7,104.9,471.9,430.3,580.3,5.679989,3.914178,0.135 ,0.294 ,0.164 ,0.1
2016,5,10,13,0,0,21.64,20.12,11.8,13.85,10.71,11.7,199.3,90.8,1186,644.4,110.8,473.7,431.9,575.4,6.089804,4.159286,0.135 ,0.294 ,0.164 ,0
2016,5,10,13,30,0,22.21,20.33,11.23,13.65,11.91,13,193.7,90.8,1688,745.9,114.7,485.1,437.8,678.6,6.444969,4.410825,0.135 ,0.294 ,0.164 ,0
2016,5,10,14,0,0,22.31,20.73,11.21,13.54,10.39,11.45,196.6,90.8,1311,586.9,95.6,473.5,436.7,528.1,6.838593,4.669616,0.135 ,0.294 ,0.164 ,0
2016,5,10,14,30,0,21.71,20.27,11.53,13.76,9.71,10.71,214.7,90.7,678.6,264.4,68.91,443.8,422.2,217,7.194455,4.938218,0.136 ,0.294 ,0.165 ,0
2016,5,10,15,0,0,21.62,20.53,11.49,13.72,10.84,12.01,197.4,90.7,826,495.1,81.2,465,429.2,449.8,7.378236,5.193159,0.136 ,0.294 ,0.165 ,0
2016,5,10,15,30,0,21.72,20.73,11.99,13.97,10.06,11.13,204.6,90.7,668.1,360.2,90.2,454.8,427.6,297.3,7.474987,5.396385,0.136 ,0.294 ,0.165 ,0
2016,5,10,16,0,0,22.03,20.75,12.42,14.82,9.88,10.81,198.7,90.6,716.8,322.7,89.4,452.3,425.1,260.4,7.566045,5.555596,0.136 ,0.294 ,0.165 ,0
2016,5,10,16,30,0,21.82,20.97,12.14,14.01,9.02,9.87,198.2,90.6,639.4,271.9,91,450.2,425.7,205.5,7.641652,5.689417,0.136 ,0.295 ,0.165 ,0
2016,5,10,17,0,0,22.27,21.23,11.71,14.1,8.21,8.88,193.6,90.5,515.8,254.3,93,452,427.8,185.4,7.67435,5.802645,0.136 ,0.295 ,0.165 ,0
2016,5,10,17,30,0,22.16,21.26,12.56,14.81,8.73,9.54,196.7,90.5,462.5,149.4,88.7,439.9,425.1,75.53,7.698593,5.892625,0.136 ,0.294 ,0.165 ,0
2016,5,10,18,0,0,21.72,21.24,12.68,14.51,8.11,8.86,195.5,90.5,228.2,111,74.94,437.1,425.4,47.82,7.71653,5.972878,0.136 ,0.294 ,0.165 ,0
2016,5,10,18,30,0,21.81,21.32,12.54,14.5,8.06,8.92,195.7,90.5,315.1,139.1,106.1,444,425.6,51.37,7.698162,6.038521,0.136 ,0.294 ,0.165 ,0
2016,5,10,19,0,0,21.27,20.94,13.11,15.27,7.645,8.34,183.8,90.5,158.3,49.88,116.9,427.9,421,-60.2,7.652427,6.0787,0.136 ,0.295 ,0.165 ,0
2016,5,10,19,30,0,20.29,20.36,14.75,16.36,5.891,6.526,181,90.5,70.91,26.26,98.8,420.5,416.4,-68.44,7.570592,6.103845,0.136 ,0.295 ,0.165 ,0
2016,5,10,20,0,0,19.87,20.17,15.48,16.76,5.731,6.348,183.5,90.5,21.49,5.161,77.26,416.2,415.8,-71.69,7.445159,6.10177,0.136 ,0.295 ,0.166 ,0
2016,5,10,20,30,0,19.24,19.99,16,16.12,5.019,5.457,193.3,90.5,2.314,0,73.82,414.5,414.5,-73.82,7.315456,6.080591,0.136 ,0.295 ,0.166 ,0
2016,5,10,21,0,0,18.01,19.22,17.16,17.24,4.973,5.64,172.8,90.5,0.054,0,91.7,409.7,409.7,-91.7,7.183726,6.043819,0.136 ,0.295 ,0.165 ,0
2016,5,10,21,30,0,18.47,19.47,17.02,17.83,6.852,7.487,189.6,90.4,0,0,64.71,411.3,411.3,-64.71,7.035929,5.995402,0.136 ,0.295 ,0.166 ,0
2016,5,10,22,0,0,19.16,19.36,17.69,19.54,7.693,8.47,176.9,90.4,0.001,0,58.1,411.1,411.1,-58.1,6.899611,5.927607,0.136 ,0.295 ,0.166 ,0
2016,5,10,22,30,0,19.55,19.51,17.8,19.92,10.87,11.88,181.2,90.4,0.001,0,60.53,411.3,411.3,-60.53,6.80266,5.862579,0.136 ,0.295 ,0.166 ,0
2016,5,10,23,0,0,18.83,18.56,20.57,23.44,8.32,9.07,173.6,90.4,0.001,0,56.35,407.6,407.6,-56.35,6.737802,5.807169,0.136 ,0.295 ,0.166 ,0
2016,5,10,23,30,0,18.48,18.32,22.61,25.24,8.11,8.82,187.7,90.4,0,0,58.97,406.6,406.6,-58.97,6.680518,5.758253,0.135 ,0.295 ,0.165 ,0
2016,5,10,24,0,0,17.75,17.92,22.91,24.45,4.376,4.813,175.9,90.3,0.001,0,50.91,402.8,402.8,-50.91,6.629224,5.716723,0.136 ,0.295 ,0.165 ,0
2016,5,11,0,30,0,16.69,14.94,23.86,40.25,4.514,4.913,306.1,90.4,0,0,41.98,389.7,389.7,-41.98,6.566645,5.676841,0.135 ,0.295 ,0.165 ,0
2016,5,11,1,0,0,14,13.33,42.11,48.35,2.505,2.683,328.3,90.3,0,0,35.95,379.4,379.4,-35.95,6.499945,5.636816,0.135 ,0.294 ,0.165 ,0
2016,5,11,1,30,0,12.88,12.52,46.72,52.03,3.054,3.249,318.5,90.3,0,0,33.89,375.5,375.5,-33.87,6.424048,5.592769,0.135 ,0.294 ,0.165 ,0
2016,5,11,2,0,0,12.1,11.81,49.73,54.25,3.722,3.853,339.4,90.3,0,0,34.16,371.6,371.6,-34.14,6.342457,5.544963,0.135 ,0.294 ,0.165 ,0
2016,5,11,2,30,0,11.5,10.82,51.19,59.36,5.065,5.411,298.9,90.5,0,0,30.35,365.9,366.5,-30.93,6.258326,5.495543,0.135 ,0.294 ,0.165 ,0
2016,5,11,3,0,0,8.91,7.871,75.76,85.8,4.849,5.349,304.7,90.4,0,0,4.528,347.6,350.9,-7.871,6.173791,5.440093,0.135 ,0.294 ,0.165 ,0.5
2016,5,11,3,30,0,7.227,7.097,88.5,93.1,3.351,3.62,300.7,90.4,0,0.056,4.331,347.2,348.9,-5.953,6.097713,5.384361,0.135 ,0.294 ,0.165 ,0
2016,5,11,4,0,0,7.016,6.679,87,94.1,3.618,3.935,298.1,90.4,0,2.13,9.41,346.3,349.4,-10.41,6.015803,5.327864,0.134 ,0.294 ,0.165 ,0
2016,5,11,4,30,0,6.631,5.952,84.6,91.1,5.526,5.863,302.4,90.5,0.012,0.409,9.87,340.6,344.8,-13.68,5.928451,5.268567,0.134 ,0.294 ,0.164 ,0.1
2016,5,11,5,0,0,5.88,5.275,86.4,91,5.086,5.466,309.9,90.5,0.427,0,4.232,336.3,340.4,-8.34,5.843499,5.209399,0.134 ,0.294 ,0.164 ,0.4
2016,5,11,5,30,0,4.932,4.75,90.6,92.4,3.517,3.786,311.5,90.6,6.287,4.02,3.95,336.3,338,-1.566,5.757843,5.148956,0.134 ,0.294 ,0.164 ,0.3
2016,5,11,6,0,0,4.298,4.145,91.5,92.3,4.659,4.976,314.3,90.6,16.06,7.293,4.232,332.9,335.2,0.762,5.672074,5.087557,0.134 ,0.293 ,0.164 ,0.2
2016,5,11,6,30,0,3.996,3.698,92,93.1,5.293,5.738,316.8,90.7,94.1,49.03,5.177,332.5,332.5,43.86,5.578842,5.022591,0.134 ,0.293 ,0.164 ,0.3
2016,5,11,7,0,0,3.759,3.58,91,90.7,3.962,4.256,316.5,90.7,140.6,64.82,22.64,333.9,333.9,42.18,5.496277,4.958039,0.134 ,0.293 ,0.164 ,0
2016,5,11,7,30,0,4.135,3.945,89.3,89.9,1.626,1.691,309.1,90.8,242.9,103.7,40.4,338.4,337,64.72,5.441045,4.898455,0.134 ,0.294 ,0.164 ,0
2016,5,11,8,0,0,4.634,4.224,87.3,85.9,3.47,3.613,339.1,90.8,498.9,387.8,89.3,367.4,340.4,325.5,5.40714,4.843873,0.134 ,0.296 ,0.167 ,0
2016,5,11,8,30,0,5.275,4.517,79.09,79.43,5.712,5.973,342.2,90.8,711.3,412.1,97.2,370.7,342.4,343.2,5.380463,4.796414,0.134 ,0.298 ,0.169 ,0
